CUSTOMER_NUMBER,CUSTOMER_NAME,QTY_SHIPPED,ORGID,GOLIVE_DATE,CANCEL_DATE,CANCEL_TYPE,CITY,STATE,ITEM_DESCRIPTION,NOTES,REPORT_PERIOD,REPORT_SEQ,VENDOR_NAME,ERROR_CODE,SALESORDERID,AMOUNT
25847,Internal Medicine & Geriatrics,2,e999415cc4f1bc20,2014-05-26 00:00:00,,,Warner Robins,GA,RCM - IMO,,2018-02-01 00:00:00,307608,eCW,0,0e3907e5-ec4f-e811-812d-e0071b6af241,7.83
25184,Internal Medicine Consultants Of Saint Luci County LLC,2,3659283f1c706392,2017-02-08 00:00:00,,,Fort Pierce,FL,IMO,,2018-02-01 00:00:00,309076,eCW,0,083907e5-ec4f-e811-812d-e0071b6af241,7.83
303204,James Austin Health Center,2,3053e7ae27a0359d,2016-01-25 00:00:00,,,eden,NC,BUNDLED,,2018-02-01 00:00:00,308247,eCW,0,403907e5-ec4f-e811-812d-e0071b6af241,7.83
4845,Jaiswal Clinic,2,50ed177b86caf190,2015-06-15 00:00:00,,,Durant,OK,RCM - IMO,,2018-02-01 00:00:00,307544,eCW,0,303907e5-ec4f-e811-812d-e0071b6af241,7.83
303287,"James Davenport, M.D.",2,712053034c935f78,2016-03-11 00:00:00,,,Elizabethton,TN,BUNDLED,,2018-02-01 00:00:00,308062,eCW,0,6a3907e5-ec4f-e811-812d-e0071b6af241,7.83
309069,"James M. Caskey, MD, PA and Angela Hafernick, MD, PA",2,920a474f37fb6a0a,2017-09-18 00:00:00,,,Lufkin,TX,BUNDLED,,2018-02-01 00:00:00,309658,eCW,0,813907e5-ec4f-e811-812d-e0071b6af241,7.83
304467,"James E. Crawley MD, PA ",2,cd6b17751a24e565,2016-05-16 00:00:00,,,Mineral Wells,TX,BUNDLED,,2018-02-01 00:00:00,308089,eCW,0,8a3907e5-ec4f-e811-812d-e0071b6af241,7.83
803,James Martin,2,859b50cf012993f5,2015-09-29 00:00:00,,,Covington,TN,RCM - IMO,,2018-02-01 00:00:00,307902,eCW,0,903907e5-ec4f-e811-812d-e0071b6af241,7.83
310925,"James T. Meredith ,MD, PA",2,a99f807a1e7010cf,2017-12-04 00:00:00,,,Forrest City,AR,BUNDLED,,2018-02-01 00:00:00,309845,eCW,0,af3907e5-ec4f-e811-812d-e0071b6af241,7.83
302907,Jamison Family Medicine,2,7ba9b89fa73e972c,2016-12-29 00:00:00,,,Spokane,WA,RCM - IMO,,2018-02-01 00:00:00,308680,eCW,0,db3907e5-ec4f-e811-812d-e0071b6af241,7.83
9614,"Jose M. Diaz, MD",2,8c693b631f8f2489,2017-01-01 00:00:00,,,Katy,TX,IMO,,2018-02-01 00:00:00,308685,eCW,0,e93907e5-ec4f-e811-812d-e0071b6af241,7.83
305631,"Joseph C. Millin Jr., DO    ",2,c4910a7759382bc5,2016-09-05 00:00:00,,,Sarasota,FL,BUNDLED,,2018-02-01 00:00:00,308325,eCW,0,ef3907e5-ec4f-e811-812d-e0071b6af241,7.83
305089,"Kevin Inwood, MD",2,1c25c29c6dfda15c,2016-09-26 00:00:00,,,JUPITER,FL,BUNDLED,,2018-02-01 00:00:00,308810,eCW,0,f83907e5-ec4f-e811-812d-e0071b6af241,7.83
26068,Lake Country Family Medicine    ,2,75e9c66d36a2a1cb,2014-05-19 00:00:00,,,FORT WORTH,TX,RCM - IMO,,2018-02-01 00:00:00,307607,eCW,0,033a07e5-ec4f-e811-812d-e0071b6af241,7.83
306683,Lake Mary Ear Nose Throat & Allergy,2,a105a5c9affaf2d1,2016-11-22 00:00:00,,,LAKE MARY,FL,IMO,,2018-02-01 00:00:00,308764,eCW,0,113a07e5-ec4f-e811-812d-e0071b6af241,7.83
302506,Lake Pulmonary Critical Care      ,2,dc6f18145529da67,2016-01-18 00:00:00,,,Tavares,FL,BUNDLED,Org ID: e1d8e2b1ed8da837,2018-02-01 00:00:00,307814,eCW,0,143a07e5-ec4f-e811-812d-e0071b6af241,7.83
310901,Lanbake,2,4c4b431432482a0f,2017-10-23 00:00:00,,,Port Arthur,TX,BUNDLED,3 month promo - through 2/28/2018,2018-02-01 00:00:00,309966,eCW,0,273a07e5-ec4f-e811-812d-e0071b6af241,7.83
304372,Lansdowne Foot and Ankle Center,2,c4a937317c26f58b,2016-09-19 00:00:00,,,Leesburg,VA,BUNDLED,,2018-02-01 00:00:00,308364,eCW,0,4d3a07e5-ec4f-e811-812d-e0071b6af241,7.83
303489,Landreneau Thoracic Surgical Associates,2,db50dda8cb68cc97,2016-02-01 00:00:00,,,KITTANNING,PA,BUNDLED,,2018-02-01 00:00:00,308260,eCW,0,623a07e5-ec4f-e811-812d-e0071b6af241,7.83
303827,Lufkin Family Medicine Center,2,575e25a4b9ed75b,2016-03-28 00:00:00,,,Lufkin,TX,BUNDLED,,2018-02-01 00:00:00,308125,eCW,0,6f3a07e5-ec4f-e811-812d-e0071b6af241,7.83
303518,Lasante Community Services,2,4d59cfb2b0e53663,2016-09-26 00:00:00,,,brooklyn,NY,BUNDLED,,2018-02-01 00:00:00,308809,eCW,0,763a07e5-ec4f-e811-812d-e0071b6af241,7.83
304728,"MAG - PMC F Khan, M.D., P.C.",2,7fcd4b3a52ca47b9,2016-08-08 00:00:00,,,Flint,MI,IMO,,2018-02-01 00:00:00,308537,eCW,0,893a07e5-ec4f-e811-812d-e0071b6af241,7.83
312160,"St. Augustine Total Womans Care, LLC",2,35289fc88071e1e6,2018-02-19 00:00:00,,,St. Augustine,FL,BUNDLED,,2018-02-01 00:00:00,310135,eCW,0,993a07e5-ec4f-e811-812d-e0071b6af241,7.83
8249,Marion Luque PLLC,2,d65153dbd9c5244b,2017-10-09 00:00:00,,,Idaho,ID,IMO,,2018-02-01 00:00:00,309478,eCW,0,9b3a07e5-ec4f-e811-812d-e0071b6af241,7.83
308707,Alpha Medical Center - TX,2,3ad521b26a31a7d6,2017-08-11 00:00:00,,,Lancaster,TX,BUNDLED,,2018-02-01 00:00:00,309258,eCW,0,d83a07e5-ec4f-e811-812d-e0071b6af241,7.83
311941,Autumn Medical Group,2,756b05a0376372f6,2018-01-29 00:00:00,,,Whittier ,CA,BUNDLED,,2018-02-01 00:00:00,310064,eCW,0,d63a07e5-ec4f-e811-812d-e0071b6af241,7.83
312006,Pro Active Pain and Neurology,2,88b17810f6319afd,2018-01-29 00:00:00,,,cumberland,MD,BUNDLED,,2018-02-01 00:00:00,310067,eCW,0,df3a07e5-ec4f-e811-812d-e0071b6af241,7.83
9173,Christopher MD and Associates,2,7c41dda40943bd7f,2015-10-08 00:00:00,,,Crestview,FL,RCM - IMO,,2018-02-01 00:00:00,307953,eCW,0,e33a07e5-ec4f-e811-812d-e0071b6af241,7.83
14265,Citrus Gastroenterology PA ,2,789e15547b0244ce,2016-07-21 00:00:00,,,Inverness,FL,IMO,,2018-02-01 00:00:00,308486,eCW,0,fe3a07e5-ec4f-e811-812d-e0071b6af241,7.83
309347,Clifton Care Inc.,2,f825b625f26ceded,2017-05-30 00:00:00,,,"Boaz,Sardis City",AL,BUNDLED,,2018-02-01 00:00:00,309208,eCW,0,1f3b07e5-ec4f-e811-812d-e0071b6af241,7.83
306036,Clinica Emmanuel Ninos y Adultos,2,e5bcc11f1ff49119,2016-09-19 00:00:00,,,Mission,TX,IMO,Other Org ID: c34f85a2eb160808,2018-02-01 00:00:00,308370,eCW,0,273b07e5-ec4f-e811-812d-e0071b6af241,7.83
4149,Cobb Womens Health ,2,573b75a5443f94a7,2014-12-11 00:00:00,,,Austell,GA,RCM - IMO,,2018-02-01 00:00:00,307640,eCW,0,403b07e5-ec4f-e811-812d-e0071b6af241,7.83
304972,Coastal Dermatology  ,2,da298fb7805ce7ad,2016-06-08 00:00:00,2018-02-28 00:00:00,FULL,JACKSONVILLE,FL,BUNDLED,Full Cancellation 2/28/2018,2018-02-01 00:00:00,308394,eCW,0,393b07e5-ec4f-e811-812d-e0071b6af241,7.83
307707,Columbus  Cardiovascular Assoicates Inc      ,2,8f4fef9512bf81db,2017-07-31 00:00:00,,,Columbus,OH,RCM - IMO,,2018-02-01 00:00:00,309378,eCW,0,4c3b07e5-ec4f-e811-812d-e0071b6af241,7.83
15963,Cornerstone Family Medicine        ,2,5f21cee858bc3789,2015-01-12 00:00:00,,,Gardner,MA,RCM - IMO,,2018-02-01 00:00:00,307651,eCW,0,833b07e5-ec4f-e811-812d-e0071b6af241,7.83
310825,Cooper Family Med Center,2,2ff09f84a1ed3c9,2017-12-04 00:00:00,,,Pascagouia,MS,RCM - IMO,,2018-02-01 00:00:00,309843,eCW,0,823b07e5-ec4f-e811-812d-e0071b6af241,7.83
309412,"Cornell Calinescu, MD",2,566e0d73c9f79fc0,2017-07-24 00:00:00,,,"E HALLANDALE Beach Blvd,HALLANDALE ",FL,BUNDLED,,2018-02-01 00:00:00,309365,eCW,0,9f3b07e5-ec4f-e811-812d-e0071b6af241,7.83
310546,craig Shikuma,1,2caa4f58ba76a4be,2017-10-02 00:00:00,,,hilo,HI,BUNDLED,,2018-02-01 00:00:00,309435,eCW,0,a03b07e5-ec4f-e811-812d-e0071b6af241,3.92
307837,"DaVinci Pain Consultants, PLLC",2,686aeeebda603fbb,2017-02-13 00:00:00,,,Houston,TX,BUNDLED,,2018-02-01 00:00:00,309083,eCW,0,a83b07e5-ec4f-e811-812d-e0071b6af241,7.83
4421,"David Stansfield, DO LLC",2,d6af4b026cc81350,2016-10-01 00:00:00,,,Hillsboro,MO,BUNDLED,,2018-02-01 00:00:00,308830,eCW,0,bd3b07e5-ec4f-e811-812d-e0071b6af241,7.83
26625,DC Ranch Family Medicine,2,c330aad68b98120b,2014-06-25 00:00:00,,,Scottsdale,AZ,RCM - IMO,,2018-02-01 00:00:00,307611,eCW,0,d03b07e5-ec4f-e811-812d-e0071b6af241,7.83
305608,Dayton Internal Medicine,3,dfdfeb0baac45a90,2016-08-15 00:00:00,,,Dayton,OH,BUNDLED,,2018-02-01 00:00:00,308563,eCW,0,d23b07e5-ec4f-e811-812d-e0071b6af241,11.75
32205,Dillon County Free Medical Clinic,2,936a52213368d048,2015-11-02 00:00:00,,,Dillon,SC,BUNDLED,,2018-02-01 00:00:00,307978,eCW,0,f63b07e5-ec4f-e811-812d-e0071b6af241,7.83
306836,"Edgar Blecker, MD",2,9328047e634af7d,2017-01-31 00:00:00,,,Sebastian,FL,BUNDLED,,2018-02-01 00:00:00,309049,eCW,0,6a7effea-ec4f-e811-812d-e0071b6af241,7.83
7041,"Edward A. Alquero, M.D., Inc",3,54b23d5f3060756f,2017-09-21 00:00:00,,,Waipahu,HI,IMO,,2018-02-01 00:00:00,309665,eCW,0,8d7effea-ec4f-e811-812d-e0071b6af241,11.75
309832,Eileen Turbessi MD,2,6eebce536282c126,2017-10-30 00:00:00,,,tavernier,FL,BUNDLED,Send CID to correct package (bun) - 423604,2018-02-01 00:00:00,309733,eCW,0,a47effea-ec4f-e811-812d-e0071b6af241,7.83
310138,Heart Vein and Vascular,2,bc7ce48f65852cb5,2017-08-18 00:00:00,,,LONG WOOD,FL,BUNDLED,,2018-02-01 00:00:00,309557,eCW,0,af7effea-ec4f-e811-812d-e0071b6af241,7.83
32774,"Hector G. Amaya, MD, PA",2,cbb7f6f178a5b3d4,2015-11-16 00:00:00,,,Weslaco,TX,BUNDLED,,2018-02-01 00:00:00,307707,eCW,0,b27effea-ec4f-e811-812d-e0071b6af241,7.83
16621,Henein Arthritis and Osteoporosis Center PC,2,ab49321e2e9eec2b,2016-07-05 00:00:00,,,Clinton Twp,MI,IMO,,2018-02-01 00:00:00,308448,eCW,0,c97effea-ec4f-e811-812d-e0071b6af241,7.83
10986,"Henry Florez, MD",2,be184ddf9b338806,2017-06-26 00:00:00,,,Yuma,AZ,IMO,,2018-02-01 00:00:00,309310,eCW,0,d67effea-ec4f-e811-812d-e0071b6af241,7.83
303905,New You Bariatric Center ,2,caa0d1b103fcffe9,2016-06-24 00:00:00,,,Irving,TX,IMO,,2018-02-01 00:00:00,308416,eCW,0,3a7fffea-ec4f-e811-812d-e0071b6af241,7.83
303141,"Nibha Mediratta, MD PL   ",2,b5b55cf0c224b2d0,2016-01-11 00:00:00,,,Clermont,FL,IMO,,2018-02-01 00:00:00,307800,eCW,0,3e7fffea-ec4f-e811-812d-e0071b6af241,7.83
311749,"New River Valley Medicine, P.C.",2,e483942ef23c6fdf,2017-12-04 00:00:00,,,PULASKI,VA,BUNDLED,,2018-02-01 00:00:00,309848,eCW,0,3d7fffea-ec4f-e811-812d-e0071b6af241,7.83
303792,Newton Family Medicine  ,2,4dceae00a2dd638a,2016-02-15 00:00:00,,,charleston,SC,BUNDLED,,2018-02-01 00:00:00,308011,eCW,0,447fffea-ec4f-e811-812d-e0071b6af241,7.83
306518,"NJ Pain, Spine & Sports Associates",2,161c0b87ab228e8a,2016-09-22 00:00:00,,,NORTH BRUNSWICK,NJ,BUNDLED,1.5 FTE,2018-02-01 00:00:00,308379,eCW,0,467fffea-ec4f-e811-812d-e0071b6af241,7.83
307313,North East Alabama Nephrology,2,edd54d156bd424a6,2017-01-03 00:00:00,,,GADSDEN,AL,BUNDLED,,2018-02-01 00:00:00,308963,eCW,0,4c7fffea-ec4f-e811-812d-e0071b6af241,7.83
308817,North Coast Nephrology,4,115f305893b0c381,2017-05-18 00:00:00,,,Elyria,OH,BUNDLED,2.25 FTE,2018-02-01 00:00:00,309179,eCW,0,557fffea-ec4f-e811-812d-e0071b6af241,15.67
310559,North Texas Asthma and Allergy Center,2,f96d20264771778b,2017-10-30 00:00:00,,,Plano,TX,BUNDLED,,2018-02-01 00:00:00,309729,eCW,0,767fffea-ec4f-e811-812d-e0071b6af241,7.83
28729,"North Florida Multispecialty, LLC ",3,45670f0c90c40cb1,2016-02-01 00:00:00,,,Jacksonville,FL,RCM - IMO,,2018-02-01 00:00:00,308253,eCW,0,6a7fffea-ec4f-e811-812d-e0071b6af241,11.75
308248,Northwoods Family Medicine,2,e4e7536665ed0fb4,2017-04-14 00:00:00,,,Wasilla,AK,BUNDLED,,2018-02-01 00:00:00,308923,eCW,0,b07fffea-ec4f-e811-812d-e0071b6af241,7.83
27963,"NOW Health, LLC",2,90e50ca15b372e7,2016-08-11 00:00:00,,,Palmer,AK,BUNDLED,,2018-02-01 00:00:00,308547,eCW,0,d07fffea-ec4f-e811-812d-e0071b6af241,7.83
303892,NY Empire Medical PC   ,2,a5d2b49b2559139d,2016-03-28 00:00:00,,,RIDGEWOOD,NY,IMO,,2018-02-01 00:00:00,308126,eCW,0,d67fffea-ec4f-e811-812d-e0071b6af241,7.83
311027,Nucleus Medical Group,2,3ca68b61ed786d95,2017-10-13 00:00:00,,,LAS VEGAS,NV,IMO,,2018-02-01 00:00:00,309502,eCW,0,da7fffea-ec4f-e811-812d-e0071b6af241,7.83
307570,Oakview medical associates,3,298f3543c18fd421,2017-09-05 00:00:00,,,Simpsonville,SC,BUNDLED,,2018-02-01 00:00:00,309613,eCW,0,e77fffea-ec4f-e811-812d-e0071b6af241,11.75
306399,One Cura Family Clinic - Stroud Inc.,2,9248ca651fa3db8b,2016-10-03 00:00:00,,,Stroud,OK,BUNDLED,,2018-02-01 00:00:00,308594,eCW,0,f77fffea-ec4f-e811-812d-e0071b6af241,7.83
2331,Optima Foot and Ankle,2,2c7051c05469495da544d571704da875,2017-10-01 00:00:00,,,Bend,OR,Free Trial,Free Trial Converted - to start billing 10/1/2017 (2FTE),2018-02-01 00:00:00,309717,eCW,0,0180ffea-ec4f-e811-812d-e0071b6af241,7.83
26906,OHS - Drs. Gunjan and Dipti Shah  ,2,9e2c3530a04cf7d,2014-07-30 00:00:00,,,15134 Levan Rd,MI,RCM - IMO,,2018-02-01 00:00:00,307621,eCW,0,f67fffea-ec4f-e811-812d-e0071b6af241,7.83
310592,Optimum Point of Care Physicians Group,2,e95ec8e8c470720c,2017-10-16 00:00:00,,,Brandenton,FL,BUNDLED,,2018-02-01 00:00:00,309522,eCW,0,1b80ffea-ec4f-e811-812d-e0071b6af241,7.83
307431,Oregon Pain Clinic,2,b8e8666b38db94a2,2017-07-31 00:00:00,,,Portland,OR,BUNDLED,,2018-02-01 00:00:00,309233,eCW,0,2080ffea-ec4f-e811-812d-e0071b6af241,7.83
304248,Pain Management Physicians of South Florida  ,2,d5e31dfb71481445,2016-06-20 00:00:00,,,Coral springs,FL,BUNDLED,,2018-02-01 00:00:00,308410,eCW,0,5980ffea-ec4f-e811-812d-e0071b6af241,7.83
307237,SOAR Medicine,2,1190a08bdcd3a7b6,2017-06-12 00:00:00,,,Oviedo,FL,BUNDLED,,2018-02-01 00:00:00,309228,eCW,0,bc80ffea-ec4f-e811-812d-e0071b6af241,7.83
18281,Southeast Georgia Pediatrics LLC,2,1983a7ddd2bf9ad4,2016-10-01 00:00:00,,,Waycross,GA,RCM - IMO,,2018-02-01 00:00:00,308836,eCW,0,c780ffea-ec4f-e811-812d-e0071b6af241,7.83
304451,South Texas Urgent Care Center,2,3d9f02223f4100b4,2016-06-29 00:00:00,,,DEL RIO,TX,IMO,,2018-02-01 00:00:00,308429,eCW,0,c980ffea-ec4f-e811-812d-e0071b6af241,7.83
302772,SMMH- Canton Center Pediatrics,2,6c5dde077a738c07,2017-06-26 00:00:00,,,Canton,MI,IMO,,2018-02-01 00:00:00,309311,eCW,0,bf80ffea-ec4f-e811-812d-e0071b6af241,7.83
32069,Southern Crescent Family Practice          ,3,cfab686cf11abde7,2015-10-05 00:00:00,,,Forest Park,GA,BUNDLED,1.5 FTE,2018-02-01 00:00:00,307951,eCW,0,ca80ffea-ec4f-e811-812d-e0071b6af241,11.75
304566,Triangle Area Network,2,394a34ab0fe58968,2016-06-20 00:00:00,,,BEAUMONT,TX,BUNDLED,3.25 FTE,2018-02-01 00:00:00,308414,eCW,0,ce80ffea-ec4f-e811-812d-e0071b6af241,7.83
305320,Tri-County Heart Institute PA,2,99dbc0f83ec226c7,2016-08-15 00:00:00,,,The Villages,FL,BUNDLED,,2018-02-01 00:00:00,308561,eCW,0,d380ffea-ec4f-e811-812d-e0071b6af241,7.83
21478,Southeast Iowa Neurological Assoc.,2,a77ca5621654d052,2016-10-01 00:00:00,,,Fairfield,IA,BUNDLED,,2018-02-01 00:00:00,308837,eCW,0,d580ffea-ec4f-e811-812d-e0071b6af241,7.83
32694,South Island Gastroenterology,2,98ee16d00613c01f,2015-10-12 00:00:00,,,Woodmere,NY,BUNDLED,,2018-02-01 00:00:00,307957,eCW,0,be80ffea-ec4f-e811-812d-e0071b6af241,7.83
32274,Trinity Family Medical Center   ,2,f7d55a23424ccc44,2015-10-26 00:00:00,,,1707 Mayo Drive,FL,BUNDLED,,2018-02-01 00:00:00,307974,eCW,0,d480ffea-ec4f-e811-812d-e0071b6af241,7.83
31925,TrueMedicine PA,2,6ba0401e19d289c6,2017-01-06 00:00:00,,,Trophy Club,TX,BUNDLED,,2018-02-01 00:00:00,308970,eCW,0,00c5f7f0-ec4f-e811-812d-e0071b6af241,7.83
310293,Trinity Medical Associates,2,e56cda4ec515a907,2017-12-26 00:00:00,,,Trinity,FL,BUNDLED,,2018-02-01 00:00:00,309898,eCW,0,05c5f7f0-ec4f-e811-812d-e0071b6af241,7.83
307004,Two Spirit Health Service Inc,2,dafa3e308085d9d4,2017-01-30 00:00:00,,,ORLANDO,FL,BUNDLED,,2018-02-01 00:00:00,309041,eCW,0,0bc5f7f0-ec4f-e811-812d-e0071b6af241,7.83
22732,Unity Health Center,2,59fe6d8286557899,2015-09-09 00:00:00,,,Meridian,ID,RCM - IMO,,2018-02-01 00:00:00,307849,eCW,0,10c5f7f0-ec4f-e811-812d-e0071b6af241,7.83
1828,"UCF - Crews, DO, PA, Steven A",1,c97b787d1ce7df44,2017-10-02 00:00:00,,,Leesburg,FL,IMO,,2018-02-01 00:00:00,309439,eCW,0,0cc5f7f0-ec4f-e811-812d-e0071b6af241,3.92
310712,Tulane University Medical Group Clinic,2,4709d4f0b8985365,2017-10-23 00:00:00,,,alexandria,LA,BUNDLED,,2018-02-01 00:00:00,309962,eCW,0,0ac5f7f0-ec4f-e811-812d-e0071b6af241,7.83
309181,Virginia Spine Specialists,2,e4d5c13e4e2b494a,2017-05-26 00:00:00,,,Manassas,VA,BUNDLED,,2018-02-01 00:00:00,309189,eCW,0,19c5f7f0-ec4f-e811-812d-e0071b6af241,7.83
305496,Village Obstetrics  EST ,2,6e2c30577bee01ea,2017-11-01 00:00:00,,,NEW YORK,NY,BUNDLED,,2018-02-01 00:00:00,309740,eCW,0,16c5f7f0-ec4f-e811-812d-e0071b6af241,7.83
31735,Wesley Chapel Internal Medicine and Pediatrics,2,6996d6da91f16c88,2016-09-15 00:00:00,,,Wesley Chapel,FL,BUNDLED,,2018-02-01 00:00:00,308357,eCW,0,1ec5f7f0-ec4f-e811-812d-e0071b6af241,7.83
306994,Well Crest Medical Clinic,2,9489dd28f3be0a74,2017-01-19 00:00:00,,,Burleson,TX,BUNDLED,,2018-02-01 00:00:00,309004,eCW,0,4bc5f7f0-ec4f-e811-812d-e0071b6af241,7.83
311703,Lesa Mulligan MD,2,9074965391f95fb3,2018-01-22 00:00:00,,,norman,OK,BUNDLED,,2018-02-01 00:00:00,309825,eCW,0,a7c5f7f0-ec4f-e811-812d-e0071b6af241,7.83
311105,"Robbins Medical, P.C. DBA Middlesex Medical Associates",2,4dd8650b36fd6905,2018-01-15 00:00:00,,,Middletown,CA,RCM - IMO,,2018-02-01 00:00:00,309809,eCW,0,aac5f7f0-ec4f-e811-812d-e0071b6af241,7.83
305158,Beverly Hospital Family Care Center - BeverlyCare,2,d2fb627ebaa75731,2016-09-06 00:00:00,,,Montebello,CA,BUNDLED,,2018-02-01 00:00:00,308330,eCW,0,fac5f7f0-ec4f-e811-812d-e0071b6af241,7.83
29318,BIDMC - Okamura-Mann ,2,d6d9136d24099d3a,2015-02-02 00:00:00,,,Brookline,MA,RCM - IMO,,2018-02-01 00:00:00,307662,eCW,0,01c6f7f0-ec4f-e811-812d-e0071b6af241,7.83
311820,Birmingham Minimally Invasive Surgery PC,2,5a8a8d94f833141d,2018-01-22 00:00:00,,,Birmingham,AL,BUNDLED,,2018-02-01 00:00:00,309828,eCW,0,ffc5f7f0-ec4f-e811-812d-e0071b6af241,7.83
309511,Bhagwat Patel MD,2,de4f6d71ce963b76,2017-06-28 00:00:00,,,Sugar Land,TX,IMO,,2018-02-01 00:00:00,309316,eCW,0,f7c5f7f0-ec4f-e811-812d-e0071b6af241,7.83
309574,Birth Center of Northwest Arkansas,2,ea6084b16b6e3f6c,2017-07-10 00:00:00,,,Rogers ,AR,BUNDLED,,2018-02-01 00:00:00,309346,eCW,0,03c6f7f0-ec4f-e811-812d-e0071b6af241,7.83
32354,Best way clinic of Burleson,1,12ed17d8688f1160,2015-09-28 00:00:00,,,12300 Bear Plaza Suite 408,TX,BUNDLED,,2018-02-01 00:00:00,307900,eCW,0,f8c5f7f0-ec4f-e811-812d-e0071b6af241,3.92
310827,Bloomington Kidney and Hypertension Specialists PC,2,43273284060b0046,2017-09-25 00:00:00,,,bloomington,IN,BUNDLED,,2018-02-01 00:00:00,309677,eCW,0,0ac6f7f0-ec4f-e811-812d-e0071b6af241,7.83
306563,Blessings OB/GYN and women's care,2,23bfcd5fc273d875,2016-11-09 00:00:00,,,glendale,AZ,BUNDLED,,2018-02-01 00:00:00,308738,eCW,0,09c6f7f0-ec4f-e811-812d-e0071b6af241,7.83
304272,Brevard Neuro,2,a537cdee53b9ffd3,2016-05-25 00:00:00,,,MELBOURNE,FL,BUNDLED,,2018-02-01 00:00:00,308111,eCW,0,36c6f7f0-ec4f-e811-812d-e0071b6af241,7.83
304238,BRMC - Hometown Clinic at Montain View,2,325b6ac54a0d84fe,2016-04-19 00:00:00,,,"Mountain View,Hanover",AK,BUNDLED,,2018-02-01 00:00:00,308179,eCW,0,38c6f7f0-ec4f-e811-812d-e0071b6af241,7.83
305992,"Bronx Heart Medical, P.C.",2,a51b010c7f1f55ee,2016-11-07 00:00:00,,,BRONX,NY,BUNDLED,,2018-02-01 00:00:00,308732,eCW,0,a2c6f7f0-ec4f-e811-812d-e0071b6af241,7.83
10350,Brookhaven Bariatrics and Wellness Program,2,6edfa142992bd327,2017-06-09 00:00:00,,,Patchogue,NY,BUNDLED,,2018-02-01 00:00:00,309225,eCW,0,a6c6f7f0-ec4f-e811-812d-e0071b6af241,7.83
304745,Camphill Village  ,2,9bf9b13cb9beffff,2016-06-23 00:00:00,,,COPAKE,NY,BUNDLED,,2018-02-01 00:00:00,308415,eCW,0,abc6f7f0-ec4f-e811-812d-e0071b6af241,7.83
310527,Capernaum Medical Center for Kids,2,ee38c44212114832,2017-10-30 00:00:00,,,Lakeland,FL,RCM - IMO,,2018-02-01 00:00:00,309723,eCW,0,b0c6f7f0-ec4f-e811-812d-e0071b6af241,7.83
303005,"Bucks Thyroid & Endocrine Care, LLC    ",2,2b2d16eb9343b865,2016-01-11 00:00:00,,,"Morrisville,Yardley",PA,BUNDLED,,2018-02-01 00:00:00,307798,eCW,0,a9c6f7f0-ec4f-e811-812d-e0071b6af241,7.83
303284,Capri Medical Group,2,622dc9e952ba046a,2016-04-06 00:00:00,,,Irvine,CA,BUNDLED,,2018-02-01 00:00:00,308149,eCW,0,b5c6f7f0-ec4f-e811-812d-e0071b6af241,7.83
32550,Cardiothoracic Surgery Associates  ,2,13302c990e986e70,2015-10-23 00:00:00,,,BELLEVILLE,IL,BUNDLED,,2018-02-01 00:00:00,307972,eCW,0,bfc6f7f0-ec4f-e811-812d-e0071b6af241,7.83
302447,Cardiac Center of San Antonio,2,be3ebd0031965cba,2017-01-01 00:00:00,,,San ANTONIO,TX,BUNDLED,,2018-02-01 00:00:00,308683,eCW,0,b6c6f7f0-ec4f-e811-812d-e0071b6af241,7.83
302547,"Central Florida ENT Associates, P.A.",2,e5dc3fcf904a3b29,2016-09-23 00:00:00,,,Lakeland,FL,BUNDLED,,2018-02-01 00:00:00,308806,eCW,0,cec6f7f0-ec4f-e811-812d-e0071b6af241,7.83
23775,Central Texas ENT Associates,2,5d571422bfce0828,2016-08-01 00:00:00,,,Brownwood,TX,IMO,,2018-02-01 00:00:00,308509,eCW,0,2fc7f7f0-ec4f-e811-812d-e0071b6af241,7.83
10637,Central Virginia Neurology,2,867950a863b99d8d,2016-12-06 00:00:00,,,Midlothian,VA,RCM - IMO,,2018-02-01 00:00:00,308798,eCW,0,43c7f7f0-ec4f-e811-812d-e0071b6af241,7.83
304395,Chattanooga Surgcial Oncology and Associates,2,7bf1a6a77a91153c,2016-09-01 00:00:00,,,chattanooga,TN,BUNDLED,1.75 FTE,2018-02-01 00:00:00,308314,eCW,0,3b60b010-ed4f-e811-812d-e0071b6af241,7.83
310072,Chicago Pain Medical Center,2,864f8b07ded162d4,2017-09-26 00:00:00,,,chicago,IL,BUNDLED,,2018-02-01 00:00:00,309687,eCW,0,e9a6a816-ed4f-e811-812d-e0071b6af241,7.83
304208,Chicago medical center,2,d9b50d45b6d20d25,2016-04-13 00:00:00,,,Chicago,IL,BUNDLED,1.5 FTE,2018-02-01 00:00:00,308166,eCW,0,e6a6a816-ed4f-e811-812d-e0071b6af241,7.83
302773,Findlay Kidney & Hypertension Center,2,6ffd9abc7208a7de,2016-01-22 00:00:00,,,FINDLAY,MA,BUNDLED,Other org 6ffd9abc7208a7de,2018-02-01 00:00:00,308241,eCW,0,eba6a816-ed4f-e811-812d-e0071b6af241,7.83
3501,Faris Hawit MD,2,c25843914a8102d0,2015-08-01 00:00:00,,,Prince Frederick,MD,RCM - IMO,,2018-02-01 00:00:00,307823,eCW,0,e8a6a816-ed4f-e811-812d-e0071b6af241,7.83
